"tid";"hastagname"
710179996233547776;"msleg"
710180488598720512;"wvpol"
710180652377907201;"vtpoli"
710180814756179968;"HB148"
710180814756179968;"kyga16"
710181121779113984;"FlintWaterCrisis"
710181324225646592;"RememberInNovember"
710181353795354624;"copolitics"
710181468316811264;"HB148"
710181468316811264;"kyga16"
710181477430919168;"FlintWaterCrisis"
710181676974911488;"FlintWaterCrisis"
710181792016367616;"HB148"
710181792016367616;"kyga16"
710182230933557248;"kyga16"
710182230933557248;"SB63"
710182891842510848;"FlintWaterCrisis"
710182891842510848;"MISOTS"
710183155035213830;"kyga16"
710183155035213830;"SB63"
710183575115567104;"coleg"
710183575115567104;"copolitics"
710183721006190593;"wipolitcs"
710183729264783360;"PASenate"
710184111449710594;"kyga16"
710184111449710594;"SB63"
710184274092298240;"kyga16"
710184274092298240;"SB230"
710185285519351808;"txlege"
710185383993155587;"kyga16"
710185383993155587;"SB230"
710186122668871680;"charterschool"
710186122668871680;"kyga16"
710186122668871680;"SB253"
710186168659386368;"FlintWaterCrisis"
710186338927116288;"Flint"
710186672068173824;"kyga16"
710186986888433664;"kyga16"
710186986888433664;"SB253"
710187565098397699;"nvleg"
710188547823824896;"msleg"
710188821820907520;"msleg"
710188903928614912;"FOIA"
710188903928614912;"SunshineWeek"
710188972497096704;"kyga16"
710188972497096704;"SB253"
710189154785558528;"DoYourJob"
710189154785558528;"SCOTUSnominee"
710189231155634176;"msleg"
710189267633512449;"ialegis"
710190008972476417;"kyga16"
710190713275850752;"waleg"
710191000996581376;"coleg"
710191000996581376;"copolitics"
710193216025264128;"waleg"
710193768645922817;"kyga16"
710194202198597635;"INLegis"
710194313171349504;"foiday2016"
710194354829303809;"kyga16"
710194354829303809;"SB253"
710194517983547392;"kyga16"
710195256164229123;"sayfie"
710195463581016064;"msleg"
710195964502474753;"kyga16"
710198324679327747;"FlintWaterCrisis"
710199315302641664;"kyga16"
710199576804900864;"kyga16"
710200041152106496;"CruzCrew"
710203290944819201;"AZ"
710205273743331328;"coleg"
710205273743331328;"copolitics"
710205273743331328;"gop"
710205273743331328;"tcot"
710205569282351104;"SCOTUSnominee"
710205569282351104;"wipolitics"
710205569282351104;"WISen"
710205706151075840;"ksleg"
710205852867805185;"ksleg"
710206556508450818;"kyga16"
710206813208252416;"ksleg"
710207204020854786;"ksleg"
710207675175464960;"ksed"
710207675175464960;"ksleg"
710208812137975808;"ksleg"
710209121459380225;"mepolitics"
710209203336400896;"mosen"
710210945952288768;"NV03"
710212167836930049;"mosen"
710212210807549952;"SCOTUS"
710212875625693184;"wipolitics"
710213213502230529;"coleg"
710213213502230529;"copolitics"
710213213502230529;"sb152"
710213244439236608;"BidenRule"
710213446290132992;"copolitics"
710213446290132992;"sb152"
710213463365197824;"Latism"
710213842102431744;"coleg"
710213842102431744;"copolitics"
710214146944475136;"coleg"
710214487643693058;"Trump2016"
710216233203986432;"AKleg"
710216233203986432;"Day58"
710216748310667265;"INLegis"
710216956633165825;"AKleg"
710217848921034752;"AKgov"
710217848921034752;"AKleg"
710218690843676672;"ksleg"
710218747651366912;"ksleg"
710219146164699136;"ksleg"
710220564439302144;"election2016"
710220564439302144;"GOP"
710221074827386880;"SuperTuesday"
710221466508271617;"ksleg"
710221671601287169;"ksleg"
710223019562524672;"ksleg"
710223388745183232;"ksleg"
710224430023237632;"DoYourJob"
710224430023237632;"SCOTUSnominee"
710224877442224131;"msleg"
710225390820667393;"ksleg"
710227159105859584;"msleg"
710230569884385280;"AZ01"
710231692183666689;"AKleg"
710232114403397634;"msleg"
710234752872108032;"mosen"
710235000247951362;"nmpol"
710235392486674432;"akleg"
710236781195595776;"KSLeg"
710237188613537792;"ksleg"
710238454693531648;"coleg"
710238454693531648;"copolitics"
710238454693531648;"gop"
710238527691173889;"PressRelease"
710239453495762944;"Tobacco21"
710242837397250048;"ksleg"
710244229012783104;"nv04"
710244229012783104;"nvleg"
710246772925288448;"nmleg"
710246772925288448;"nmpol"
710248815089979392;"bonebroth"
710248815089979392;"paleo"
710248815089979392;"thebonebrothdiet"
710248886191788033;"nmpol"
710253759465725953;"vtpoli"
710253782911688704;"akleg"
710255038820540416;"akleg"
710259626600562688;"coleg"
710259626600562688;"copolitics"
710259626600562688;"gop"
710259626600562688;"tcot"
710262020877262848;"INLegis"
710264528123121665;"fintech"
710266422501330944;"coleg"
710266422501330944;"copolitics"
710269130612432896;"AKgov"
710269130612432896;"AKleg"
710269246639464450;"nmleg"
710271075318235136;"akleg"
710271075318235136;"alaska"
710271075318235136;"Iditarod"
710273156297183232;"marchmadness"
710273156297183232;"pvdhoops"
710273317488427010;"msleg"
710273852325175304;"msleg"
710276083090849792;"ChirpChirp"
710277032001740800;"copolitics"
710280218729123840;"Election2016"
710282238626107393;"NV04"
710295878314004481;"coleg"
710295878314004481;"copolitics"
710295878314004481;"gop"
710301763471945728;"ksleg"
710341537297633282;"akleg"
710343902864080898;"azleg"
710343902864080898;"realsolutions"
710410601760215040;"kyga16"
710423020494401536;"BleedBlue"
710431715290910720;"Norwalk"
710436112037183488;"FlintWaterCrisis"
710439293060165632;"MILeg"
710439293060165632;"MISenate"
710440549086404608;"MILeg"
710440549086404608;"MISenate"
710443249907974145;"FlintWaterCrisis"
710443249907974145;"MiLeg"
710444907052339200;"HappyStPatricksDay"
710446653136891904;"kyga16"
710446653136891904;"SB46"
710446886889521152;"FlintWaterCrisis"
710447170160345088;"kyga16"
710447170160345088;"SB46"
710447897293279232;"mdpolitics"
710448293818585089;"mdpolitics"
710449737418153985;"SunshineWeek"
710450641286598657;"FlintWaterCrisis"
710450689525346304;"FlintWaterCrisis"
710451148730318848;"Flint"
710451314086510592;"FlintWater"
710451663450996736;"FlintWaterCrisis"
710452147855331328;"FlintWaterCrisis"
710452273025908737;"emergencymanager"
710452273025908737;"FlintWaterCrisis"
710452273025908737;"Michigan"
710452370694508544;"FlintWaterCrisis"
710452391146098688;"Flint"
710452477208887296;"FlintWaterCrisis"
710452682016858112;"kyga16"
710452987525668864;"FlintWaterCrisis"
710453054529773568;"HB59"
710453054529773568;"kyga16"
710453344100192256;"Flint"
710453344100192256;"FlintWaterCrisis"
710453478095622144;"FlintWaterCrisis"
710453633750401025;"FlintWaterCrisis"
710453962042900481;"FlintWaterCrisis"
710454081291071488;"FlintWaterCrisis"
710454223637340160;"Flint"
710454223637340160;"FlintWaterCrisis"
710454264116748292;"HB127"
710454264116748292;"HB59"
710454264116748292;"kyga16"
710454375873847296;"FlintWaterCrisis"
710454584464900096;"FlintWaterCrisis"
710454585895292930;"StPatricksDay"
710454789063049221;"FlintWaterCrisis"
710454833740849153;"FlintWaterCrisis"
710455076133969921;"FlintWaterCrisis"
710455103715565568;"FlintWaterCrisis"
710455169742311425;"Flint"
710455169742311425;"FlintWaterCrisis"
710455211467218945;"FlintWaterCrisis"
710455234003210240;"FlintWaterCrisis"
710455264927817728;"FlintWaterCrisis"
710455292580859905;"FlintWaterCrisis"
710455319277666305;"coleg"
710455319277666305;"copolitics"
710455372763373569;"FlintWaterCrisis"
710455480783659008;"HB127"
710455480783659008;"HB149"
710455480783659008;"kyga16"
710455567412670465;"FlintWaterCrisis"
710455608105951232;"kyga16"
710455707892469760;"FlintWaterCrisis"
710456002429231104;"Flint"
710456002429231104;"FlintWaterCrisis"
710456070750097408;"FlintWaterCrisis"
710456213360644096;"Flint"
710456213360644096;"FlintWaterCrisis"
710456522665369600;"FlintWaterCrisis"
710456659911389184;"emergencymanager"
710456659911389184;"Michigan"
710457064070451200;"FlintWaterCrisis"
710457142189273092;"HB149"
710457142189273092;"HB150"
710457142189273092;"kyga16"
710457168043089920;"HB183"
710457168043089920;"kyga16"
710457273353641985;"FlintWaterCrisis"
710457587905368064;"Flint"
710457587905368064;"FlintWaterCrisis"
710457610491838465;"Flint"
710458265956720640;"HB183"
710458265956720640;"HB314"
710458265956720640;"kyga16"
710458608945860608;"ksleg"
710458685214986240;"FlintWaterCrisis"
710459021644447745;"HB314"
710459021644447745;"HJR76"
710459021644447745;"kyga16"
710459082256179200;"FlintWaterCrisis"
710459082256179200;"NotBuyingIt"
710459178951774209;"FlintWaterCrisis"
710459290234986497;"FlintWaterCrisis"
710459553431703552;"FlintWaterCrisis"
710459663532355584;"HJR76"
710459663532355584;"kyga16"
710459663532355584;"SB231"
710459740497776640;"StPatricksDay"
710460068316225537;"FlintWaterCrisis"
710460225342443521;"FlintWaterCrisis"
710460377461436417;"Flint"
710460377461436417;"FlintWaterCrisis"
710460821705351169;"Flint"
710460821705351169;"FlintWaterCrisis"
710461024663547905;"FlintWaterCrisis"
710461305304387584;"FlintWaterCrisis"
710461452830703616;"FlintWaterCrisis"
710461452830703616;"Michigan"
710461552374091776;"FlintWaterCrisis"
710462194647834625;"FlintWaterCrisis"
710463042484510720;"FlintWaterCrisis"
710463279848669184;"waleg"
710463438946902018;"Flint"
710463438946902018;"FlintWaterCrisis"
710463900693762048;"FlintWaterCrisis"
710464241443037184;"FlintWaterCrisis"
710465196276326400;"coleg"
710465196276326400;"copolitics"
710465196276326400;"sb138"
710465196276326400;"tcot"
710465355731312641;"kyga16"
710465355731312641;"SB231"
710465749278527488;"emergencymanager"
710465749278527488;"FlintWaterCrisis"
710465749278527488;"Michigan"
710465920934612992;"emergencymanager"
710465920934612992;"FlintWaterCrisis"
710466042372464640;"mdpolitics"
710466042372464640;"SunshineWeek"
710466130599608320;"mdpolitics"
710466130599608320;"SunshineWeek"
710466529004023808;"FlintWaterCrisis"
710466576483373056;"FlintWaterCrisis"
710466996153020416;"Shot"
710467006756163585;"ksleg"
710467051811373057;"Chaser"
710467135013662720;"ksleg"
710467407027027973;"kyga16"
710467618927316994;"FlintWaterCrisis"
710467741061423105;"ksleg"
710467885328564224;"FlintWaterCrisis"
710467907252256769;"kyga16"
710468000541847552;"Flint"
710468000541847552;"FlintWaterCrisis"
710468147048910848;"ksleg"
710468175650017282;"FlintWaterCrisis"
710468351101775873;"ksleg"
710468377450553346;"HB40"
710468377450553346;"kyga16"
710468788743843840;"dairyfan"
710468869782003713;"ksleg"
710469022345613312;"ksleg"
710469113856954368;"FlintWaterCrisis"
710469192898621444;"FlintWaterCrisis"
710469375871033349;"ksleg"
710469492824875008;"ksleg"
710469612345761792;"ksleg"
710469626291888129;"FlintWaterCrisis"
710469709221785604;"HB40"
710469709221785604;"kyga16"
710469888888807424;"ksleg"
710470096066580485;"StPatricksDay"
710470109488226304;"FlintWaterCrisis"
710470120448008193;"ksleg"
710470610028199938;"ksleg"
710470775233388544;"ksleg"
710470827158982656;"Flint"
710470904757682180;"ksleg"
710471168717795329;"ksleg"
710471206441508865;"msleg"
710471333218357248;"ksleg"
710471574470598656;"ksleg"
710471588819263488;"Flint"
710471588819263488;"FlintWaterCrisis"
710471653814247430;"ksleg"
710471773775486976;"ksleg"
710471850216853504;"ksleg"
710471932651569152;"ksleg"
710471943540109314;"msleg"
710471992856608768;"ksleg"
710472086439862273;"ksleg"
710472133965684736;"Flint"
710472133965684736;"FlintWaterCrisis"
710472137644101632;"ksleg"
710472332867936256;"ksleg"
710472438669287424;"ksleg"
710472493690130432;"HB40"
710472493690130432;"kyga16"
710472493690130432;"SB298"
710472520932171777;"ksleg"
710472609222111232;"ksleg"
710472671444635649;"ksleg"
710472778194030592;"Flint"
710472800851505152;"FlintWaterCrisis"
710472904358625280;"HB40"
710472904358625280;"kyga16"
710472923245469696;"ksleg"
710473019710316544;"ksleg"
710473122562973696;"ksleg"
710473239814918145;"StPatricksDay"
710473246416568320;"ksleg"
710473368626028547;"copolitics"
710473368626028547;"sb138"
710473399513063425;"ksleg"
710473528341094400;"ksleg"
710473630090706944;"ksleg"
710473717093109760;"ksleg"
710473791520919553;"ksleg"
710473874887069696;"ksleg"
710473884999553024;"kyga16"
710474203200237568;"ksleg"
710474296863248384;"ksleg"
710474409459322881;"ksleg"
710474436718235649;"kyga16"
710474497501978624;"ksleg"
710474644617240576;"ksleg"
710474761415970816;"ksleg"
710474893159104513;"ksleg"
710475063410077696;"ksleg"
710475295996780546;"ksleg"
710475398052601856;"FlintWaterCrisis"
710475591565193216;"ksleg"
710475718778433537;"ksleg"
710475767017119744;"ksleg"
710475812919754753;"LeadRight2016"
710475812919754753;"NCBoots"
710475812919754753;"ncpol"
710476201014333442;"ksleg"
710476256484007936;"FlintWaterCrisis"
710476309344878592;"ksleg"
710476382388617220;"ksleg"
710476490585014272;"GoDawgs"
710476490585014272;"MarchMadness"
710476490585014272;"ThrowbackThursday"
710476532448296961;"ksleg"
710476716301389824;"ksleg"
710476884706983937;"ksleg"
710477057415720962;"ksleg"
710477159140163584;"ksleg"
710477250999660544;"ksleg"
710477267030433792;"HB40"
710477267030433792;"kyga16"
710477423804960768;"ksed"
710477423804960768;"ksleg"
710477691112202240;"ksleg"
710477886650589184;"ksleg"
710478300674568192;"ksleg"
710478375475924992;"msleg"
710478611849957376;"ksleg"
710478897381384192;"wipolitics"
710479112033406976;"kyga16"
710479173739896832;"ksleg"
710479266794766336;"ksleg"
710479333484134401;"FlintWaterCrisis"
710479333484134401;"Legionnaires"
710479403306733569;"FlintWaterCrisis"
710479408302194688;"ksleg"
710479432096620544;"HB40"
710479432096620544;"kyga16"
710479434877284353;"FlintWaterCrisis"
710479482436526080;"ksleg"
710479523620323333;"FlintWaterCrisis"
710479720068939776;"ksleg"
710479813744713728;"FlintWaterCrisis"
710480046046052353;"ksleg"
710480229630738432;"ksleg"
710480267576786948;"HB40"
710480267576786948;"kyga16"
710480272484147200;"Flint"
710480363085242368;"Bipartisan"
710480363085242368;"MDGA16"
710480423793504256;"ksleg"
710480575816044545;"FlintWaterCrisis"
710480609081106433;"coleg"
710480609081106433;"copolitics"
710480609081106433;"tcot"
710480682166984704;"kyga16"
710480788442120192;"ksleg"
710480958861012992;"INLegis"
710480988619444224;"ksleg"
710481023205646336;"FlintWaterCrisis"
710481151777869824;"FlintWaterCrisis"
710481387854270464;"coleg"
710481387854270464;"copolitics"
710481387854270464;"IndividualLiberty"
710481387854270464;"LimitedGovernment"
710481387854270464;"PropertyRights"
710481715081420800;"HB40"
710481715081420800;"kyga16"
710481913568485376;"HB40"
710481913568485376;"kyga16"
710481929196285952;"FlintWaterCrisis"
710481932824518656;"Flint"
710481991024521216;"ksleg"
710482006396645376;"Flint"
710482006396645376;"FlintWaterCrisis"
710482137493803008;"FlintWaterCrisis"
710482202698584070;"nhpolitics"
710482202698584070;"StPatricksDay"
710482234369646592;"ksleg"
710482421557235712;"ksleg"
710482489026994176;"HB4"
710482489026994176;"kyga16"
710482489026994176;"SB136"
710482546899816453;"ksleg"
710482630051954689;"ksleg"
710482691125157889;"emergencymanager"
710482854858199040;"ksleg"
710482863053996032;"Flint"
710482990648987653;"HB132"
710482990648987653;"HB4"
710482990648987653;"kyga16"
710483029282713600;"Florida"
710483044004528129;"ksleg"
710483056466010112;"FlintWaterCrisis"
710483151689097216;"ksleg"
710483295943970817;"UConn"
710483353560940544;"coleg"
710483353560940544;"copolitics"
710483369176334336;"ksleg"
710483431574999047;"FlintWaterCrisis"
710483590035873792;"ksleg"
710483860119789571;"nhpolitics"
710484327847620608;"FlintWaterCrisis"
710484604474384385;"vtpoli"
710484618802122752;"coleg"
710484618802122752;"copolitics"
710484618802122752;"tcot"
710484967231496193;"Flint"
710485077411495941;"Flint"
710485077411495941;"FlintWaterCrisis"
710485197150507008;"neleg"
710485358408966147;"coleg"
710485358408966147;"copolitics"
710485554282889217;"FlintWaterCrisis"
710485671832498176;"Flint"
710485884408242177;"FlintWaterCrisis"
710485939353681920;"kyga16"
710485939353681920;"SB294"
710486059285659649;"nhpolitics"
710486119691911168;"FlintWaterCrisis"
710486594948468738;"NeverForgetFlint"
710487084104986626;"WISen"
710487327915638784;"FlintWaterCrisis"
710487442416017409;"Flint"
710487442416017409;"FlintWaterCrisis"
710487816824729600;"wipolitics"
710487816824729600;"wisen"
710487885879705600;"Flint"
710487885879705600;"FlintWaterCrisis"
710488372951830529;"kyga16"
710488372951830529;"SB294"
710488666301267968;"FlintWaterCrisis"
710489048029261824;"emergencymanager"
710489048029261824;"Flint"
710489048029261824;"FlintWaterCrisis"
710489124789227520;"nhpolitics"
710489143499890688;"FlintWaterCrisis"
710489562750066689;"Flint"
710489608270643200;"ksleg"
710489774386065408;"ksleg"
710489774516277249;"MosesKando"
710489774516277249;"Pawtucket"
710489775166365698;"wvgov"
710490094826856450;"ksleg"
710490305699700736;"Flint"
710490305699700736;"FlintWaterCrisis"
710490525451812864;"ksleg"
710490775411417089;"medicaid"
710490826879713281;"ethicsreform"
710490892965187585;"FlintWaterCrisis"
710490902146490369;"nhpolitics"
710490911852142592;"ksleg"
710491006660177920;"alpolitics"
710491545435299840;"FlintWaterCrisis"
710491589915742208;"ksleg"
710491766181462016;"ksleg"
